"search-number","evaluation","maxspeed*","A-prob-harvest*","B-prob-harvest*","nr-repeats*","movement*","A-trust_inequality*","B-trust_inequality*","A-sigma*","B-sigma*","A-sigma2*","B-sigma2*","A-timecrazy*","B-timecrazy*","A-adjustmentrate*","B-adjustmentrate*","A-adjustmentrate_harvest*","B-adjustmentrate_harvest*","shareA*","fitness","num-replicates","best-fitness-so-far"
"1","476","5","0.74","0.73","41","""cost-benefit""","8.0E-4","1.3000000000000002E-4","0.9299999999999999","0.51","0.94","0.91","150","193","0.61","0.3","0.9299999999999999","0.98","0.35","0.7727488355329207","1","0.8162913506311443"
"1","477","5","0.74","0.5900000000000001","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.77","0.75","0.94","0.9","149","193","0.58","0.3","0.9299999999999999","0.98","0.42000000000000004","0.781576469699552","1","0.8162913506311443"
"1","478","5","0.74","0.5900000000000001","41","""cost-benefit""","6.2E-4","2.3E-4","0.77","0.75","0.94","0.9","149","193","0.61","0.3","0.9299999999999999","0.64","0.35","0.5514611903481117","1","0.8162913506311443"
"1","479","5","0.74","0.56","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.77","0.75","0.94","0.9","149","193","0.61","0.3","0.9299999999999999","0.99","0.35","0.7966557326927454","1","0.8162913506311443"
"1","480","5","0.69","0.5900000000000001","41","""cost-benefit""","6.500000000000001E-4","2.3E-4","0.65","0.58","0.67","0.9199999999999999","149","193","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7512004018487777","1","0.8162913506311443"
"1","481","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","3.7000000000000005E-4","0.86","0.59","0.94","0.91","150","193","0.68","0.25","0.9299999999999999","0.97","0.28","0.7321049123202878","1","0.8162913506311443"
"1","482","5","0.8600000000000001","0.46","41","""cost-benefit""","4.0E-5","1.1E-4","0.78","0.56","0.94","0.91","148","193","0.61","0.25","0.9299999999999999","0.97","0.42000000000000004","0.7877791441988502","1","0.8162913506311443"
"1","483","5","0.51","0.46","41","""cost-benefit""","6.000000000000001E-4","1.5000000000000001E-4","0.67","0.9299999999999999","0.94","0.9","173","208","0.41000000000000003","0.96","0.8300000000000001","0.66","0.53","0.7690103282797204","1","0.8162913506311443"
"1","484","5","0.6000000000000001","0.6000000000000001","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.91","149","194","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7946321292154279","1","0.8162913506311443"
"1","485","5","0.74","0.5900000000000001","41","""cost-benefit""","6.2E-4","2.2E-4","0.71","0.55","0.94","0.9","150","193","0.61","0.3","0.94","0.98","0.42000000000000004","0.7811117966088477","1","0.8162913506311443"
"1","486","5","0.69","0.5900000000000001","41","""cost-benefit""","6.2E-4","2.3E-4","0.65","0.58","0.67","0.9199999999999999","150","193","0.67","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7648923556767319","1","0.8162913506311443"
"1","487","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.91","149","193","0.61","0.25","0.9299999999999999","0.97","0.28","0.8029424438647972","1","0.8162913506311443"
"1","488","5","0.74","0.5900000000000001","41","""cost-benefit""","5.700000000000001E-4","2.2E-4","0.54","0.59","0.96","0.9","149","193","0.61","0.3","0.9299999999999999","0.99","0.35","0.779120594056507","1","0.8162913506311443"
"1","489","5","0.74","0.5900000000000001","41","""cost-benefit""","6.2E-4","1.1E-4","0.77","0.75","0.5","0.91","150","206","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7399554096191538","1","0.8162913506311443"
"1","490","5","0.74","0.73","41","""cost-benefit""","3.7000000000000005E-4","2.0E-5","0.9299999999999999","0.64","0.94","0.96","148","193","0.61","0.9400000000000001","0.9","0.9299999999999999","0.35","0.7766741767916977","1","0.8162913506311443"
"1","491","5","0.73","0.65","41","""cost-benefit""","6.2E-4","2.3E-4","0.73","0.51","0.94","0.91","149","193","0.61","0.29","0.9299999999999999","0.98","0.42000000000000004","0.7634629151877041","1","0.8162913506311443"
"1","492","5","0.74","0.8700000000000001","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.55","0.94","0.91","149","193","0.53","0.3","0.9299999999999999","0.9","0.52","0.6650160002717951","1","0.8162913506311443"
"1","493","5","0.74","0.8400000000000001","41","""cost-benefit""","4.7000000000000004E-4","1.1E-4","0.77","0.56","0.94","0.9199999999999999","148","193","0.61","0.29","0.9299999999999999","0.98","0.35","0.7863710699674592","1","0.8162913506311443"
"1","494","5","0.74","0.68","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.55","0.94","0.91","150","193","0.66","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7797567166568097","1","0.8162913506311443"
"1","495","5","0.74","0.52","41","""cost-benefit""","5.700000000000001E-4","2.2E-4","0.54","0.59","0.99","0.91","150","206","0.61","0.31","0.9299999999999999","0.98","0.35","0.7920326648912854","1","0.8162913506311443"
"1","496","5","0.73","0.65","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.51","0.94","0.91","138","193","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7972419614318422","1","0.8162913506311443"
"1","497","5","0.74","0.73","41","""cost-benefit""","3.7000000000000005E-4","2.0E-5","0.99","0.64","0.94","0.91","148","193","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7939441966586029","1","0.8162913506311443"
"1","498","5","0.74","0.5900000000000001","41","""cost-benefit""","5.700000000000001E-4","1.1E-4","0.77","0.59","0.96","0.91","153","198","0.62","0.3","0.9299999999999999","0.98","0.28","0.7775636771884549","1","0.8162913506311443"
"1","499","5","0.74","0.68","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.52","0.94","0.72","150","193","0.66","0.31","0.9299999999999999","0.98","0.35","0.6881877478125485","1","0.8162913506311443"
"1","500","5","0.77","0.5900000000000001","41","""cost-benefit""","6.2E-4","1.1E-4","0.77","0.75","0.94","0.9","149","193","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7929205223141884","1","0.8162913506311443"
"1","501","5","0.73","0.74","41","""cost-benefit""","3.7000000000000005E-4","1.3000000000000002E-4","0.9299999999999999","0.64","0.94","0.91","149","193","0.61","0.3","0.9299999999999999","0.99","0.35","0.797169531538367","1","0.8162913506311443"
"1","502","5","0.5700000000000001","0.46","41","""cost-benefit""","5.9E-4","2.3E-4","0.65","0.58","0.67","0.9199999999999999","150","193","0.67","0.25","0.9299999999999999","0.97","0.28","0.7884641780736973","1","0.8162913506311443"
"1","503","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.56","0.94","0.91","172","208","0.41000000000000003","0.96","0.8300000000000001","0.66","0.5","0.8229742210783821","1","0.8229742210783821"
"1","504","5","0.74","0.68","41","""cost-benefit""","6.2E-4","1.1E-4","0.76","0.75","0.94","0.9","149","193","0.61","0.3","0.9299999999999999","0.98","0.43000000000000005","0.7839618696166225","1","0.8229742210783821"
"1","505","5","0.77","0.5900000000000001","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.55","0.94","0.91","150","193","0.66","0.31","0.9299999999999999","0.98","0.35","0.807358692968491","1","0.8229742210783821"
"1","506","5","0.74","0.5900000000000001","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.77","0.72","0.94","0.9","148","193","0.61","0.3","0.94","0.98","0.42000000000000004","0.7993941472033703","1","0.8229742210783821"
"1","507","5","0.74","0.5900000000000001","41","""cost-benefit""","6.2E-4","2.2E-4","0.71","0.55","0.94","0.9","150","193","0.61","0.3","0.9299999999999999","0.98","0.32","0.8010365111688215","1","0.8229742210783821"
"1","508","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.91","149","194","0.61","0.25","0.54","0.98","0.42000000000000004","0.7251091166584472","1","0.8229742210783821"
"1","509","5","0.74","0.68","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.55","0.94","0.91","150","193","0.66","0.31","0.9299999999999999","0.98","0.34","0.808928538324002","1","0.8229742210783821"
"1","510","5","0.73","0.73","41","""cost-benefit""","3.7000000000000005E-4","1.4000000000000001E-4","0.9299999999999999","0.64","0.94","0.91","149","193","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7776919019876662","1","0.8229742210783821"
"1","511","5","0.74","0.5900000000000001","41","""cost-benefit""","6.2E-4","2.2E-4","0.77","0.75","0.94","0.89","149","193","0.61","0.3","0.9299999999999999","0.99","0.35","0.7954253143700851","1","0.8229742210783821"
"1","512","5","0.74","0.5900000000000001","41","""cost-benefit""","6.2E-4","2.2E-4","0.71","0.55","0.95","0.9","145","193","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7673874216571186","1","0.8229742210783821"
"1","513","5","0.74","0.68","41","""cost-benefit""","6.2E-4","1.1E-4","0.77","0.75","0.94","0.9","149","193","0.62","0.3","0.9299999999999999","0.99","0.35","0.8034732889076851","1","0.8229742210783821"
"1","514","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.91","149","193","0.5","0.3","0.9299999999999999","0.98","0.42000000000000004","0.8005750942023641","1","0.8229742210783821"
"1","515","5","0.74","0.5900000000000001","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.77","0.75","0.94","0.9","149","193","0.58","0.3","0.9299999999999999","0.66","0.35","0.5659857969634319","1","0.8229742210783821"
"1","516","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.62","0.94","0.91","148","193","0.61","0.3","0.9299999999999999","0.98","0.32","0.796979254428914","1","0.8229742210783821"
"1","517","5","0.74","0.5900000000000001","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.77","0.72","0.94","0.89","149","193","0.61","0.25","0.9299999999999999","0.97","0.28","0.8005169516367053","1","0.8229742210783821"
"1","518","5","0.77","0.5900000000000001","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.55","0.94","0.91","149","194","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.8126105174732691","1","0.8229742210783821"
"1","519","5","0.6000000000000001","0.6000000000000001","41","""cost-benefit""","1.1E-4","1.1E-4","0.86","0.59","0.94","0.91","150","193","0.66","0.31","0.9299999999999999","0.98","0.35","0.7696876762897423","1","0.8229742210783821"
"1","520","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.78","0.56","0.94","0.91","148","193","0.61","0.25","0.9299999999999999","0.97","0.42000000000000004","0.7993044254724639","1","0.8229742210783821"
"1","521","5","0.8600000000000001","0.46","41","""cost-benefit""","4.0E-5","1.1E-4","0.77","0.59","0.94","0.91","149","193","0.5","0.97","0.9199999999999999","0.98","0.42000000000000004","0.7398637426091006","1","0.8229742210783821"
"1","522","5","0.74","0.68","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.55","0.94","0.91","150","193","0.66","0.31","0.9299999999999999","0.97","0.28","0.8049849246711216","1","0.8229742210783821"
"1","523","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.91","149","193","0.61","0.25","0.9299999999999999","0.98","0.34","0.7952170856359003","1","0.8229742210783821"
"1","524","5","0.74","0.56","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.77","0.51","0.94","0.91","149","193","0.61","0.17","0.9299999999999999","0.98","0.42000000000000004","0.8088532653505055","1","0.8229742210783821"
"1","525","5","0.74","0.5900000000000001","41","""cost-benefit""","5.700000000000001E-4","1.1E-4","0.7","0.75","0.94","0.9","149","193","0.61","0.97","0.9299999999999999","0.99","0.35","0.7699063195379553","1","0.8229742210783821"
"1","526","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.56","0.94","0.91","131","208","0.61","0.3","0.9299999999999999","0.98","0.32","0.7460863241919774","1","0.8229742210783821"
"1","527","5","0.74","0.5900000000000001","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.77","0.72","0.94","0.9","148","193","0.41000000000000003","0.9500000000000001","0.8300000000000001","0.66","0.5","0.7083724926610553","1","0.8229742210783821"
"1","528","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.91","149","194","0.61","0.25","0.94","0.97","0.42000000000000004","0.7921593665835742","1","0.8229742210783821"
"1","529","5","0.74","0.5900000000000001","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.77","0.72","0.94","0.9299999999999999","148","193","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7914824394693304","1","0.8229742210783821"
"1","530","5","0.73","0.73","41","""cost-benefit""","1.1E-4","1.0E-4","0.9299999999999999","0.59","0.94","0.91","150","193","0.66","0.31","0.9299999999999999","0.98","0.35","0.8013292414535762","1","0.8229742210783821"
"1","531","5","0.77","0.5900000000000001","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.55","0.94","0.91","149","193","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7896486615616705","1","0.8229742210783821"
"1","532","5","0.74","0.68","41","""cost-benefit""","6.2E-4","1.1E-4","0.77","0.75","0.69","0.9","218","193","0.58","0.3","0.9299999999999999","0.98","0.42000000000000004","0.8022066961422412","1","0.8229742210783821"
"1","533","5","0.74","0.5900000000000001","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.86","0.75","0.95","0.89","149","193","0.61","0.29","0.9299999999999999","0.99","0.35","0.803440611244372","1","0.8229742210783821"
"1","534","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.9199999999999999","149","193","0.61","0.25","0.9299999999999999","0.97","0.28","0.8072949533259264","1","0.8229742210783821"
"1","535","5","0.6000000000000001","0.6000000000000001","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.91","149","194","0.61","0.25","0.9299999999999999","0.97","0.28","0.7994106433304048","1","0.8229742210783821"
"1","536","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","2.3E-4","0.86","0.59","0.94","0.91","149","193","0.61","0.3","0.7","0.98","0.42000000000000004","0.6985860833535089","1","0.8229742210783821"
"1","537","5","0.9700000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.6","0.94","0.89","149","193","0.61","0.3","0.9299999999999999","0.99","0.35","0.7992744490636264","1","0.8229742210783821"
"1","538","5","0.74","0.5900000000000001","41","""cost-benefit""","6.3E-4","2.2E-4","0.77","0.75","0.94","0.96","149","194","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7868687701102792","1","0.8229742210783821"
"1","539","5","0.73","0.52","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.77","0.72","0.94","0.9","148","193","0.61","0.3","0.94","0.98","0.42000000000000004","0.7816287008149917","1","0.8229742210783821"
"1","540","5","0.74","0.65","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.51","0.94","0.91","138","193","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.765838992460025","1","0.8229742210783821"
"1","541","5","0.8600000000000001","0.46","41","""cost-benefit""","4.0E-5","1.1E-4","0.78","0.74","0.5","0.91","148","193","0.61","0.22","0.9299999999999999","0.64","0.35","0.6023937417402728","1","0.8229742210783821"
"1","542","5","0.74","0.56","41","""cost-benefit""","6.2E-4","1.1E-4","0.77","0.75","0.5","0.9","218","193","0.62","0.3","0.9299999999999999","0.97","0.42000000000000004","0.7960608258275872","1","0.8229742210783821"
"1","543","5","0.73","0.65","41","""cost-benefit""","6.2E-4","1.1E-4","0.77","0.75","0.94","0.9","149","193","0.62","0.3","0.9299999999999999","0.99","0.35","0.8069619498563837","1","0.8229742210783821"
"1","544","5","0.74","0.68","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.51","0.94","0.72","138","193","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.6715846443385336","1","0.8229742210783821"
"1","545","5","0.73","0.65","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.77","0.75","0.94","0.9","149","193","0.61","0.3","0.54","0.99","0.35","0.74293424584658","1","0.8229742210783821"
"1","546","5","0.74","0.56","41","""cost-benefit""","6.3E-4","1.1E-4","0.7","0.51","0.94","0.91","138","193","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7598709207180216","1","0.8229742210783821"
"1","547","5","0.4","0.6000000000000001","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.91","149","194","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7601673369360306","1","0.8229742210783821"
"1","548","5","0.8600000000000001","0.65","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.51","0.94","0.91","138","193","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7692143836978135","1","0.8229742210783821"
"1","549","5","0.4","0.5900000000000001","41","""cost-benefit""","6.2E-4","2.2E-4","0.71","0.55","0.94","0.9","150","193","0.61","0.3","0.94","0.98","0.42000000000000004","0.7676590302448797","1","0.8229742210783821"
"1","550","5","0.74","0.73","41","""cost-benefit""","3.7000000000000005E-4","2.0E-5","0.99","0.64","0.94","0.91","148","193","0.61","0.31","0.9299999999999999","0.98","0.42000000000000004","0.794759687487853","1","0.8229742210783821"
"1","551","5","0.74","0.5900000000000001","41","""cost-benefit""","5.700000000000001E-4","1.1E-4","0.69","0.52","0.94","0.91","149","193","0.61","0.17","0.9299999999999999","0.98","0.42000000000000004","0.7979595066465764","1","0.8229742210783821"
"1","552","5","0.74","0.5900000000000001","41","""cost-benefit""","6.2E-4","1.1E-4","0.73","0.55","0.95","0.91","137","206","0.61","0.25","0.9299999999999999","0.97","0.28","0.792455624613527","1","0.8229742210783821"
"1","553","5","0.74","0.56","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.86","0.75","0.95","0.89","149","193","0.61","0.29","0.9","0.99","0.35","0.7931084714359593","1","0.8229742210783821"
"1","554","5","0.74","0.5900000000000001","41","""cost-benefit""","6.500000000000001E-4","2.3E-4","0.77","0.51","0.94","0.91","149","193","0.61","0.17","0.9299999999999999","0.98","0.42000000000000004","0.7870484321170704","1","0.8229742210783821"
"1","555","5","0.74","0.5900000000000001","41","""cost-benefit""","6.2E-4","1.1E-4","0.77","0.75","0.69","0.9","137","193","0.58","0.3","0.9299999999999999","0.98","0.42000000000000004","0.7595637269535158","1","0.8229742210783821"
"1","556","5","0.74","0.68","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.77","0.72","0.94","0.9","148","193","0.61","0.3","0.9299999999999999","0.98","0.32","0.7986786841009604","1","0.8229742210783821"
"1","557","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.77","0.72","0.94","0.9","148","193","0.58","0.3","0.9299999999999999","0.98","0.32","0.800486526796846","1","0.8229742210783821"
"1","558","5","0.74","0.5900000000000001","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.86","0.59","0.94","0.9199999999999999","149","193","0.61","0.25","0.9299999999999999","0.97","0.28","0.8009624566373567","1","0.8229742210783821"
"1","559","5","0.4","0.68","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.56","0.94","0.91","150","193","0.61","0.25","0.9299999999999999","0.97","0.42000000000000004","0.7967062184083578","1","0.8229742210783821"
"1","560","5","0.89","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.78","0.56","0.94","0.91","148","193","0.66","0.16","0.9299999999999999","0.98","0.34","0.8130111387537297","1","0.8229742210783821"
"1","561","5","0.69","0.56","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.56","0.94","0.91","172","208","0.41000000000000003","0.96","0.8300000000000001","0.66","0.5","0.8021457948758104","1","0.8229742210783821"
"1","562","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.56","0.94","0.62","172","208","0.41000000000000003","0.96","0.8300000000000001","0.66","0.5","0.6948481536023647","1","0.8229742210783821"
"1","563","5","0.74","0.5900000000000001","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.77","0.59","0.94","0.9","148","193","0.61","0.3","0.8300000000000001","0.66","0.5","0.5736353455079759","1","0.8229742210783821"
"1","564","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","8.8E-4","0.78","0.56","0.94","0.91","172","208","0.41000000000000003","0.96","0.9299999999999999","0.98","0.32","0.7222062194978178","1","0.8229742210783821"
"1","565","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.56","0.94","0.91","172","223","0.41000000000000003","0.97","0.8300000000000001","0.66","0.5","0.7958908955330728","1","0.8229742210783821"
"1","566","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.56","0.94","0.91","172","208","0.41000000000000003","0.9500000000000001","0.8300000000000001","0.66","0.5","0.794545631980204","1","0.8229742210783821"
"1","567","5","0.74","0.5900000000000001","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.77","0.72","0.94","0.89","149","193","0.61","0.25","0.86","0.66","0.5","0.5830490384326892","1","0.8229742210783821"
"1","568","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.56","0.94","0.9","172","208","0.52","0.96","0.96","0.97","0.28","0.4392128404419371","1","0.8229742210783821"
"1","569","5","0.77","0.5900000000000001","41","""cost-benefit""","6.100000000000001E-4","1.1E-4","0.9299999999999999","0.59","0.94","0.91","149","193","0.61","0.25","0.9","0.97","0.28","0.7998905150450547","1","0.8229742210783821"
"1","570","5","0.6000000000000001","0.73","41","""cost-benefit""","4.0E-4","1.1E-4","0.77","0.55","0.94","0.91","149","194","0.61","0.3","0.9299999999999999","0.98","0.42000000000000004","0.8017191250646847","1","0.8229742210783821"
"1","571","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.91","149","194","0.61","0.25","0.94","0.98","0.32","0.8043183106907394","1","0.8229742210783821"
"1","572","5","0.74","0.5900000000000001","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.86","0.91","0.94","0.9","148","193","0.61","0.3","0.9299999999999999","0.97","0.42000000000000004","0.7922457022759919","1","0.8229742210783821"
"1","573","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.74","0.94","0.91","148","193","0.61","0.3","0.9299999999999999","0.98","0.32","0.7910049839980823","1","0.8229742210783821"
"1","574","5","0.74","0.5900000000000001","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.77","0.72","0.94","0.9","172","208","0.41000000000000003","0.96","0.8300000000000001","0.66","0.5","0.7569437157113411","1","0.8229742210783821"
"1","575","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.77","0.72","0.5","0.9","149","193","0.61","0.29","0.9299999999999999","0.98","0.32","0.7971546903984493","1","0.8229742210783821"
"1","576","5","0.74","0.5900000000000001","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.78","0.56","0.94","0.91","172","208","0.41000000000000003","0.96","0.8300000000000001","0.66","0.5","0.7159739348617375","1","0.8229742210783821"
"1","577","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.91","149","193","0.61","0.25","0.9299999999999999","0.97","0.42000000000000004","0.7918329135877237","1","0.8229742210783821"
"1","578","5","0.4","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.78","0.56","0.94","0.96","148","193","0.61","0.25","0.7","0.94","0.28","0.7892866615255237","1","0.8229742210783821"
"1","579","5","0.74","0.5900000000000001","41","""cost-benefit""","1.0E-5","2.2E-4","0.77","0.75","0.94","0.89","149","198","0.61","0.17","0.9299999999999999","0.98","0.42000000000000004","0.797486477161643","1","0.8229742210783821"
"1","580","5","0.74","0.56","41","""cost-benefit""","6.500000000000001E-4","1.1E-4","0.77","0.51","0.94","0.91","149","193","0.61","0.3","0.9299999999999999","0.99","0.35","0.7950027392393955","1","0.8229742210783821"
"1","581","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.56","0.94","0.91","172","208","0.79","0.96","0.8300000000000001","0.66","0.5","0.7952015991990503","1","0.8229742210783821"
"1","582","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.56","0.94","0.91","195","208","0.41000000000000003","0.96","0.8300000000000001","0.66","0.5","0.8077487978273611","1","0.8229742210783821"
"1","583","5","0.74","0.68","41","""cost-benefit""","6.100000000000001E-4","1.1E-4","0.7","0.55","0.94","0.91","150","193","0.77","0.3","0.9299999999999999","0.97","0.28","0.8120665312965865","1","0.8229742210783821"
"1","584","5","0.9700000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.6","0.95","0.89","150","193","0.61","0.3","0.9299999999999999","0.99","0.35","0.8038000947238333","1","0.8229742210783821"
"1","585","5","0.6000000000000001","0.73","41","""cost-benefit""","1.1E-4","1.1E-4","0.86","0.59","0.94","0.91","149","194","0.61","0.25","0.9299999999999999","0.98","0.42000000000000004","0.7960834283549825","1","0.8229742210783821"
"1","586","5","0.73","0.65","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.75","0.94","0.9","149","193","0.62","0.3","0.9299999999999999","0.99","0.35","0.8035613006621446","1","0.8229742210783821"
"1","587","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.56","0.94","0.91","172","208","0.41000000000000003","0.96","0.8300000000000001","0.66","0.45","0.8092621170829559","1","0.8229742210783821"
"1","588","5","0.74","0.68","41","""cost-benefit""","6.2E-4","8.700000000000001E-4","0.77","0.75","0.69","0.9","218","193","0.58","0.3","0.9299999999999999","0.98","0.42000000000000004","0.6510413942342885","1","0.8229742210783821"
"1","589","5","0.74","0.5900000000000001","41","""cost-benefit""","1.0E-5","2.2E-4","0.77","0.75","0.94","0.89","149","193","0.61","0.3","0.9299999999999999","0.99","0.35","0.7892656106308702","1","0.8229742210783821"
"1","590","5","0.74","0.5900000000000001","41","""cost-benefit""","6.2E-4","1.1E-4","0.73","0.55","0.95","0.91","137","193","0.61","0.25","0.9299999999999999","0.97","0.28","0.8098094974831321","1","0.8229742210783821"
"1","591","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.91","149","206","0.61","0.25","0.9299999999999999","0.97","0.28","0.8028855605495038","1","0.8229742210783821"
"1","592","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.56","0.94","0.91","150","193","0.66","0.31","0.9299999999999999","0.98","0.34","0.776930309396866","1","0.8229742210783821"
"1","593","5","0.74","0.68","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.55","0.94","0.91","172","208","0.41000000000000003","0.31","0.8300000000000001","0.66","0.5","0.5437234904831885","1","0.8229742210783821"
"1","594","5","0.6000000000000001","0.73","41","""cost-benefit""","2.2E-4","1.1E-4","0.77","0.72","0.94","0.9","148","193","0.61","0.01","0.9299999999999999","0.99","0.35","0.8028747104143533","1","0.8229742210783821"
"1","595","5","0.9700000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.6","0.95","0.89","150","193","0.58","0.3","0.9299999999999999","0.98","0.32","0.7854900868460469","1","0.8229742210783821"
"1","596","5","0.9700000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.6","0.94","0.9199999999999999","149","193","0.61","0.25","0.9","0.97","0.28","0.7997535450187531","1","0.8229742210783821"
